Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity
1126.55,1129.9,1146.9,1118.15,1137.75,1139.75,1136.88,8871776
1139.75,1146,1167.4,1140,1166,1163.8,1154.23,7478601
1163.8,1179,1179.35,1140,1151,1151.3,1166.52,12785646
1151.3,1100,1111,1070.25,1100.3,1101.3,1092.05,25421229
1101.3,1110,1114.8,1057.35,1063.2,1062.65,1084.3,13165542
1062.65,1052.75,1064.7,1043.65,1061.7,1054.7,1053.27,10573730
1054.7,1074.9,1075.95,1031.4,1049,1045.75,1050.33,13655337
1045.75,1036,1040.65,1016.4,1037.8,1030.8,1029.24,14096237
1030.8,1032.9,1057,1022,1042.45,1044.9,1043.01,9182613
1044.9,1046,1093.85,1046,1089,1087.8,1069.59,7671807
1087.8,1085.5,1085.5,1052.1,1056.9,1057,1065.23,8806701
1057,1059,1065.85,1047,1058.2,1061.25,1059.51,16457691
1061.25,1067.9,1067.9,1050,1055,1056.25,1059.03,9396027
1056.25,1067,1081,1063.15,1074,1074.9,1072.3,16796200
1074.9,1073.45,1092.7,1065,1092,1090.3,1081.82,7582518
1090.3,1094,1112,1091.6,1101.75,1104.1,1104.23,8634266
1104.1,1115,1115,1106.7,1111.4,1110.7,1110.53,1283997
1110.7,1106.25,1113.8,1085,1093,1093.45,1101.88,10840462
1093.45,1097.7,1098.8,1074.55,1076,1080,1085.52,5801720
1080,1074,1103,1070.05,1097.85,1099.45,1090.11,6811598
1099.45,1105.05,1112.65,1085.5,1099,1097.95,1098.36,7787530
1097.95,1096.95,1103,1086.5,1094.7,1096.85,1095.12,6831740
1096.85,1097.95,1129.95,1097.1,1125,1127.4,1121.66,11031889
1127.4,1132.9,1151.7,1131,1149.65,1150,1142.86,7308981
1150,1145,1155.9,1130,1137,1137.4,1143.18,5719901
1137.4,1137.5,1145.5,1107.05,1113.25,1112.9,1116.81,7507812
1112.9,1114.5,1125.35,1100.1,1100.1,1102.85,1113.39,5792568
1102.85,1109,1117.5,1097.4,1109.75,1109.75,1107.7,6386556
1109.75,1107.9,1130,1105.45,1128.6,1128.2,1121.98,6810228
1128.2,1132.45,1157.75,1126.3,1151.45,1152.65,1144.01,8003964
1152.65,1161,1179.9,1160,1167.8,1168.5,1170.72,12636169
1168.5,1172.3,1186,1162.3,1167.1,1167.55,1171.45,10717448
1167.55,1174.9,1174.9,1148.5,1158,1156.45,1158.74,5569578
1156.45,1158,1158,1142.2,1153.1,1152.3,1149.79,5192825
1152.3,1143.75,1158.8,1139.3,1158.15,1155.15,1150.35,5819618
1155.15,1149,1149,1118.25,1119.05,1123.65,1136.17,5866108
1123.65,1129.45,1136.95,1108.35,1133.2,1133.8,1124.39,7214078
1133.8,1110,1114.3,1083.1,1085,1090.25,1091.18,9381544
1090.25,1066,1102.1,1055,1098,1097.55,1079.85,13494665
1097.55,1099,1113.5,1087.75,1110.9,1110.5,1099.51,12605431
1110.5,1128,1128,1095.05,1105.75,1107.05,1110.87,9297518
1107.05,1103.1,1114.9,1091.8,1110,1112.2,1107.1,7221324
1112.2,1115.95,1133,1111.5,1131.65,1129.9,1125.03,5064357
1129.9,1123.3,1139,1120.5,1137.75,1136.4,1129.68,5870928
1136.4,1141.5,1147.3,1133.2,1134.85,1136.8,1141.63,7368799
1136.8,1121,1132.5,1116.15,1129.9,1128.45,1125.05,5764731
1128.45,1125,1131.25,1096,1098,1100.2,1109.5,8281941
1100.2,1100.9,1103.2,1086.55,1089.3,1089.15,1094.03,4144535
1089.15,1085.8,1100,1065.65,1099.7,1098.35,1081.5,7210059
1098.35,1107.2,1127,1104,1118.1,1120.2,1119.69,12478000
1120.2,1125.5,1135.25,1121.2,1125.65,1125.55,1129.79,7666016
1125.55,1130.95,1133.85,1116.2,1125.25,1121.25,1122.29,7222817
